text_a	label
European champions Juventus will face English league and cup double winners Manchester United in this season 's European Champions ' League .	B-MISC O B-ORG O O B-MISC O O O O O B-ORG I-ORG O O O O B-MISC I-MISC I-MISC I-MISC O
A U.S. diplomat in charge of elections in Bosnia announced earlier that municipal polls due on September 14 with other Bosnian elections would be put off because of irregularities by the Serbs in registering voters .	O B-LOC O O O O O O B-LOC O O O O O O O O O O O B-MISC O O O O O O O O O O B-MISC O O O O
Chile 's state oil company Empresa Nacional del Petroleo ( ENAP ) bought a second spot cargo of Oriente and nearly one million barrels of Escravos in a recent tender , traders said Wednesday .	B-LOC O O O O B-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O O O B-ORG O O O O O O B-ORG O O O O O O O O O
Haitai 63 2 42 .598 -	B-ORG O O O O O
At Northampton : Sussex 389 ( N. Lenham 145 , V. Drakes 59 ,	O B-LOC O B-ORG O O B-PER I-PER O O B-PER I-PER O O
He cut his third-quarter share earnings estimate on :	O O O O O O O O O
FRIDAY , AUGUST 23 SCHEDULE	O O O O O
Bundesliga standings after Tuesday 's games ( tabulate under	B-MISC O O O O O O O O
At the company 's Nordegg prospect , the Apache et al Saunders 14-28 , has reached total depth in the Leduc Reef at approximately 3,800 feet and has been abandoned , Arch said .	O O O O B-MISC O O O B-MISC I-MISC I-MISC I-MISC I-MISC O O O O O O O B-LOC I-LOC O O O O O O O O O B-ORG O O
EU Farm Commissioner Franz Fischler had proposed banning sheep brains , spleens and spinal cords from the human and animal food chains after reports from Britain and France that under laboratory conditions sheep could contract Bovine Spongiform Encephalopathy ( BSE ) -- mad cow disease .	B-ORG O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O B-LOC O B-LOC O O O O O O O B-MISC I-MISC I-MISC O B-MISC O O O O O O
The conclusion of an open skies agreement had been made a prerequisite of the proposed link-up by the U.S .	O O O O O O O O O O O O O O O O O O B-LOC O
However , French stocks extended opening losses to more than one percent in morning trading , falling through the 2000 point resistance level on the main CAC-40 index .	O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O B-MISC O O
" There will be on the whole a slightly upward climb , consistent with our economic growth rate , " he said in reference to the property market .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
GKS Belchatow 7 3 0 4 9 9 9	B-ORG I-ORG O O O O O O O
Nepal wo n't help split Tibet , king tells China .	B-LOC O O O O B-LOC O O O B-LOC O
Interacciones ups Mexico GDP forecast , lowers peso .	B-ORG O B-LOC O O O O O O
x indicates seeded teams .	O O O O O
-DOCSTART-	O
That , and the fact he is only a few hours drive away , influenced my decision to come to Aberdeen . "	O O O O O O O O O O O O O O O O O O O O B-ORG O O
Women 's 1,500 metres	O O O O
Stabaek 20 7 8 5 41 34 29	B-ORG O O O O O O O
-DOCSTART-	O
Beachcomber finds piece that could be TWA part .	O O O O O O B-ORG O O
The 30-share DAX index in Frankfurt closed up 6.48 at 2,558.84 .	O O B-MISC O O B-LOC O O O O O O
England first innings 326 ( J. Crawley 106 , G. Thorpe 54 ; Waqar	B-LOC O O O O B-PER I-PER O O B-PER I-PER O O B-PER
The newspaper said separatists may take advantage of social unrest widely expected on the mainland in coming weeks over government austerity plans to stoke a popular backlash against the government .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Nottinghamshire 446-9 declared and 53-0 .	B-ORG O O O O O
Doncaster 3 0 1 2 1 3 1	B-ORG O O O O O O O
Sheffield , who was benched Monday , delivered a double down the left-field line in the first , scoring Luis Castilla and Alex Arias to put the Marlins ahead to stay .	B-PER O O O O O O O O O O O O O O O O O O B-PER I-PER O B-PER I-PER O O O B-ORG O O O O
Hawthorn 21 10 1 10 1791 1820 98.4 42	B-ORG O O O O O O O O
Thai poll shows military wants PM Banharn out .	B-MISC O O O O O B-PER O O
-DOCSTART-	O
ATHLETICS - CHRISTIE AND JOHNSON ASKED TO JOIN OWENS ' TRIBUTE .	O O B-PER O B-PER O O O B-PER O O O
Rotherham 1 Shrewsbury 2	B-ORG O B-ORG O
2. Van Heeswijk 1 second behind	O B-PER I-PER O O O
Trade data are customs-cleared , published by economy ministry .	O O O O O O O O O O
( in millions of guilders unless otherwise stated )	O O O O O O O O O
-DOCSTART-	O
He was operated on earlier in the week but failed to recover from surgery .	O O O O O O O O O O O O O O O
Larry Fine	B-PER I-PER
Arminia Bielefeld 3 0 2 1 2 3 2	B-ORG I-ORG O O O O O O O
Scorers : Lubarskij ( 50th minute ) , Valkucak ( 54th )	O O B-PER O O O O O B-PER O O O
DUBAI 1996-08-29	B-LOC O
Government attempts to link the rioting to foreign influence has been treated with derision by those in the streets who blame the protests on severe economic hardships .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Women 's 800 metres :	O O O O O
GENEVA 1996-08-22	B-LOC O
1908 - U.S. film director Edward Dmytryk born .	O O B-LOC O O B-PER I-PER O O
Sidor is the CVG 's steel-producing arm , slated for a December sale worth an estimated $ 1.5 billion .	B-ORG O O B-ORG O O O O O O O O O O O O O O O O
penalty ) , Jiri Dopita ( 57th )	O O O B-PER I-PER O O O
He said the lifestyle associated with being Miss Universe could make routine exercise difficult .	O O O O O O O B-MISC I-MISC O O O O O O
Hong Kong , a British colony , reverts to Chinese control next year but will remain sealed off from the mainland except to a tiny trickle of legal immigrants and people with special visit permits .	B-LOC I-LOC O O B-MISC O O O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O
16. Jos Verstappen ( Netherlands ) Arrows 1:55.150	O B-PER I-PER O B-LOC O B-ORG O
Stefan Edberg ( Sweden ) beat 5 - Richard Krajicek ( Netherlands ) 6- 3 6-3 6-3	B-PER I-PER O B-LOC O O O O B-PER I-PER O B-LOC O O O O O
Queen 's Park v Forfar .	B-ORG I-ORG I-ORG O B-ORG O
The talks between Maskhadov and Russia 's Vyacheslav Tikhomirov are aimed at putting the finishing touches to a ceasefire sealed last week in talks with Russian security chief Alexander Lebed .	O O O B-PER O B-LOC O B-PER I-PER O O O O O O O O O O O O O O O O B-MISC O O B-PER I-PER O
Saeed in his comments did not threaten to call off the deal and the U.N. officials said they expected it to go into force next month after Secretary-General Boutros Boutros-Ghali reports that arrangements are in place .	B-PER O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O B-PER I-PER O O O O O O O
3 - Arantxa Sanchez Vicario ( Spain ) beat Laxmi Poruri ( U.S. ) 6-2 6-1	O O B-PER I-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
The revaluation was undertaken to meet the disclosure	O O O O O O O O
Patrick Rafter ( Australia ) vs. Kenneth Carlsen ( Denmark )	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O
Davis 71 73	B-PER O O
PSV Eindhoven 4 ( Faber 32nd , Nilis 63rd 79th , Petrovic 78th )	B-ORG I-ORG O O B-PER O O B-PER O O O B-PER O O
( Corrects to make clear a reorganization plan has been filed ) .	O O O O O O O O O O O O O
A year later IVAC improved its system with the addition of an IV pump that regulated the flow of liquids through positive pressure .	O O O B-ORG O O O O O O O O O O O O O O O O O O O O
Corser , who crashed during practice on Friday , limped in fourth , four seconds behind Takeda with championship leader Aaron Slight of New Zealand 11 seconds behind the winner .	B-PER O O O O O O O O O O O O O O O B-PER O O O B-PER I-PER O B-LOC I-LOC O O O O O O
Still , the feisty Indonesian got off to a 3-0 lead in the tie-breaker before a pair of costly double faults gave Graf her chance to avoid a third set .	O O O O B-MISC O O O O O O O O O O O O O O O O O B-PER O O O O O O O O
GOLF - BRITISH MASTERS SECOND ROUND SCORES .	B-LOC O B-MISC I-MISC O O O O
He was believed by prison officials to still be in Thailand .	O O O O O O O O O O B-LOC O
Adrian Warner	B-PER I-PER
-DOCSTART-	O
Total expense	O O
Minnesota 6 TORONTO 4	B-ORG O B-ORG O
Suwon 0 3 0 3 3 3	B-ORG O O O O O O
Floor trading ended up 0.25 percent and the computerised IBIS index climbed nearly 0.4 percent , given a push by the performance of chemical shares . "	O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O O
He added a three-run homer in the eighth off John Ericks to make it 13-8 .	O O O O O O O O O B-PER I-PER O O O O O
-DOCSTART-	O
( in millions of yuan unless stated )	O O O O O O O O
TENNIS - CHANG , WASHINGTON ADVANCE , TWO WOMEN 'S SEEDS FALL .	O O B-PER O B-LOC O O O O O O O O
first division after Saturday 's matches :	O O O O O O O
The guitarist died of a drugs overdose in 1970 aged 27 .	O O O O O O O O O O O O
SAN DIEGO 70 59 .543 -	B-ORG I-ORG O O O O
-DOCSTART-	O
x-PAO v Legia Warsaw ( Poland )	B-ORG O B-ORG I-ORG O B-LOC O
Irene Marushko	B-PER I-PER
Utrecht 2 0 1 1 2 3 1	B-ORG O O O O O O O
Emnid July 7 39.0 32.0 7.0 11.0 5.0	B-ORG O O O O O O O
Mushtaq Ahmed c Crawley b Mullally 2	B-PER I-PER O B-PER O B-PER O
It was not clear if they were the same five spy rings , allegedly led by Turkish diplomats , that Iran said in April it had broken up in the same area , which borders Turkey .	O O O O O O O O O O O O O O O O B-MISC O O O B-LOC O O O O O O O O O O O O O O B-LOC O
Fall of wickets : 1-106 2-239 3-334 4-334 5-365 6-440 7-502	O O O O O O O O O O O
-DOCSTART-	O
Highs 82-96F ( 28-36C ) .	O O O O O O
-DOCSTART-	O
matches played at the weekend .	O O O O O O
-- Jonathan Birt , London Newsroom +44 171 542 7717	O B-PER I-PER O B-ORG I-ORG O O O O
Willem II Tilburg 1 ( Van Hintum 69th penalty ) RKC Waalijk 2	B-ORG I-ORG I-ORG O O B-PER I-PER O O O B-ORG I-ORG O
Analysts hold Dutch PTT estimates .	O O B-ORG I-ORG O O
1. Rolf Sorensen ( Denmark ) Rabobank 22 minutes 40 seconds	O B-PER I-PER O B-LOC O B-ORG O O O O
Collingwood 21 8 0 13 2103 2091 100.6 32	B-ORG O O O O O O O O
-DOCSTART-	O
" We have over a month left .	O O O O O O O O
TORONTO 1996-08-22	B-LOC O
Diplomats say they are deadlocked over the RUF 's insistence that foreign troops helping the government army should leave , and that they should have some say in the allocation of budget spending .	O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O
( Australia ) , David Gilford , Stuart Cage , Mike Clayton	O B-LOC O O B-PER I-PER O B-PER I-PER O B-PER I-PER
NEW YORK 1996-08-28	B-LOC I-LOC O
Banisadr lives under round-the-clock security in France , fearing Tehran could make an attempt on his life .	B-PER O O O O O B-LOC O O B-LOC O O O O O O O O
He spun the wheels so much that the tyres caught alight and smoke began pouring from under the bonnet , the New Zealand Press Association reported .	O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O
Canberra 21 12 1 8 502 374 25	B-ORG O O O O O O O
But subtracting freight costs , the equivalent fob price of the deal is around $ 142 , well below the $ 149 per tonne floor price which the EU put on its barley as news of the deal emerged last week .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O
Historical income before income	O O O O
LJUBLJANA 1996-08-27	B-LOC O
Wealthy Parma , now coached by the former Italian international Carlo Ancelotti , were without new striker Enrico Chiesa and went down 3-1 at serie B club Pescara in their second round clash .	O B-ORG O O O O O O B-MISC O B-PER I-PER O O O O O B-PER I-PER O O O O O O O O B-ORG O O O O O O
To add to Newcastle 's misery , England striker Les Ferdinand was stretchered off in the second half .	O O O B-ORG O O O B-LOC O B-PER I-PER O O O O O O O O
Thomson said : " I am leaving with my dignity and my pride intact , and that is very important to me .	B-PER O O O O O O O O O O O O O O O O O O O O O O
JYVASKYLA , Finland 1996-08-25	B-LOC O B-LOC O
Arthur Numan and Luc Nilis , Dutch top scorer last season , were PSV 's other marksmen .	B-PER I-PER O B-PER I-PER O B-MISC O O O O O O B-ORG O O O O
In Paris , the CAC-40 share index dropped 15.09 to 2,002.9 .	O B-LOC O O B-MISC O O O O O O O
" I lost the moment , " lamented Basuki , who has reached the fourth round at Wimbledon four times and was a semifinalist in Montreal earlier this month .	O O O O O O O O B-PER O O O O O O O O B-LOC O O O O O O O B-LOC O O O O
-DOCSTART-	O
( million A$ unless stated )	O O B-MISC O O O
Two players have withdrawn from the Republic of Ireland squad for the 1998 World Cup qualifying match against Liechenstein on August 31 , the Football Association of Ireland said in a statement on Friday .	O O O O O O B-LOC I-LOC I-LOC O O O O B-MISC I-MISC O O O B-LOC O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O
COLOMBO 1996-08-24	B-LOC O
70 Tim Herron , Duffy Waldorf , Davis Love , Anders Forsbrand	O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER
" So sell options on Bunds and France to enhance yield and buy options on Italy , " Coughlan said ..	O O O O O B-MISC O B-LOC O O O O O O O B-LOC O O B-PER O O
" The cost of exported goods is too often understated , so the actual share of barter deals in Russian exports and the amount of unimported goods may be even higher , " Volkova said .	O O O O O O O O O O O O O O O O O O O B-MISC O O O O O O O O O O O O O B-PER O O
Under the plan , the federal government would provide 100 percent of the financing needed to restructure debt of state banks being privatized , liquidated or turned into development banks .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Ian Salisbury 2 4 1 50 40 16.66	B-PER I-PER O O O O O O
Slovenia and Poland target EU , NATO membership .	B-LOC O B-LOC O B-ORG O B-ORG O O
Results of Belgian first	O O B-MISC O
-DOCSTART-	O
Chesterfield 3 2 0 1 3 2 6	B-ORG O O O O O O O
SBC Warburg said it is maintaining its forecast for five percent growth in rental incomes during 1996 , but it has shaved its forecast for capital growth to five percent from six .	B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
, at $ 11 mln .	O O O O O O
Melbourne 21 7 0 14 1642 2361 69.5 28	B-ORG O O O O O O O O
Olimpija won 4-3 on penalties .	B-ORG O O O O O
INDORE , India 1996-08-27	B-LOC O B-LOC O
Analysts blame , at least partly , Hungary 's macroeconomic environment for the weaker figures for Cofinec which , operating in Hungary , Poland and the Czech Republic , now generates about 55 to 60 percent of its annual sales from Hungary .	O O O O O O O B-LOC O O O O O O O O B-ORG O O O O B-LOC O B-LOC O O B-LOC I-LOC O O O O O O O O O O O O O B-LOC O
BOSTON 2 Oakland 1	B-ORG O B-ORG O
England batsman John Crawley was forced to endure a frustrating delay of over three hours before resuming his quest for a maiden test century in the third test against Pakistan on Friday .	B-LOC O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O
-DOCSTART-	O
MILWAUKEE AT CHICAGO	B-ORG O B-LOC
The United States also will be able to designate one new all-cargo carrier for service between the two nations after two years .	O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O
10. Christophe Capelle - Jean-Michel Monin ( France ) 2	O B-PER I-PER O B-PER I-PER O B-LOC O O
Is this fair to an employee who can go the distance but is on a team that ca n't keep up ?	O O O O O O O O O O O O O O O O O O O O O O
But now that Windows NT 4.0 has been launched , Winkler and others believe only a relatively small proportion of corporate users will elect to pay the added software and hardware costs needed to use it instead of Windows 95 .	O O O B-MISC I-MISC I-MISC O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC I-MISC O
